DateTime,Value
2020-10-24,23641
2020-10-25,23674
2020-10-26,23682
2020-10-27,23692
2020-10-28,23703
2020-10-29,23766
2020-10-30,23761
2020-10-31,23817
2020-11-01,23831
2020-11-02,23808
2020-11-03,23771
2020-11-04,23840
2020-11-05,23821
2020-11-06,23871
2020-11-07,23848
2020-11-08,23830
2020-11-09,23747
2020-11-10,23756
2020-11-11,23905
2020-11-12,23949
2020-11-13,23888
2020-11-14,23913
2020-11-15,23944
2020-11-16,23847
2020-11-17,23826
2020-11-18,23785
2020-11-19,23839
2020-11-20,23919
2020-11-21,24140
2020-11-22,24162
2020-11-23,24073
2020-11-24,24031
2020-11-25,24014
2020-11-26,23914
2020-11-27,23993
2020-11-28,24044
2020-11-29,24130
2020-11-30,24082
2020-12-01,24088
2020-12-02,24122
2020-12-03,24164
2020-12-04,24194
2020-12-05,24205
2020-12-06,24225
2020-12-07,24225
2020-12-08,24307
2020-12-09,24247
2020-12-10,24312
2020-12-11,24352
2020-12-12,24403
2020-12-13,24469
2020-12-14,24483
2020-12-15,24456
2020-12-16,24452
2020-12-17,24432
2020-12-18,24481
2020-12-19,24529
2020-12-20,24540
2020-12-21,24548
2020-12-22,24608
2020-12-23,24655
2020-12-24,24581
2020-12-25,24639
2020-12-26,24630
2020-12-27,24562
2020-12-28,24564
2020-12-29,24582
2020-12-30,24707
2020-12-31,24761
2021-01-01,24761
2021-01-02,24764
2021-01-03,24790
2021-01-04,24740
2021-01-05,24752
2021-01-06,24730
2021-01-07,24768
2021-01-08,24764
2021-01-09,24759
2021-01-10,24782
2021-01-11,24770
2021-01-12,24782
2021-01-13,24781
2021-01-14,24783
2021-01-15,24779
2021-01-16,24803
2021-01-17,24833
2021-01-18,24813
2021-01-19,24818
2021-01-20,24801
2021-01-21,24822
2021-01-22,24840
2021-01-23,24893
2021-01-24,24885
2021-01-25,24876
2021-01-26,24891
2021-01-27,24906
2021-01-28,24950
2021-01-29,25006
2021-01-30,25022
2021-01-31,25021
2021-02-01,25059
2021-02-02,25035
2021-02-03,25055
2021-02-04,25075
2021-02-05,25138
2021-02-06,25136
2021-02-07,25162
2021-02-08,25193
2021-02-09,25200
2021-02-10,25219
2021-02-11,25238
2021-02-12,25260
2021-02-13,25292
2021-02-14,25309
2021-02-15,25318
2021-02-16,25326
2021-02-17,25373
2021-02-18,25392
2021-02-19,25406
2021-02-20,25406
2021-02-21,25441
2021-02-22,25459
2021-02-23,25467
2021-02-24,25514
2021-02-25,25505
2021-02-26,25560
2021-02-27,25584
2021-02-28,25585
2021-03-01,25598
2021-03-02,25581
2021-03-03,25589
2021-03-04,25618
2021-03-05,25634
2021-03-06,25650
2021-03-07,25648
2021-03-08,25660
2021-03-09,25685
2021-03-10,25685
2021-03-11,25719
2021-03-12,25770
2021-03-13,25767
2021-03-14,25803
2021-03-15,25809
2021-03-16,25809
2021-03-17,25806
2021-03-18,25849
2021-03-19,25854
2021-03-20,25839
2021-03-21,25877
2021-03-22,25876
2021-03-23,25871
2021-03-24,25895
2021-03-25,25927
2021-03-26,25925
2021-03-27,25928
2021-03-28,25996
2021-03-29,26015
2021-03-30,26068
2021-03-31,26065
2021-04-01,26090
2021-04-02,26063
2021-04-03,26073
2021-04-04,26077
2021-04-05,26069
2021-04-06,26112
2021-04-07,26128
2021-04-08,26168
2021-04-09,26231
2021-04-10,26261
2021-04-11,26279
2021-04-12,26332
2021-04-13,26380
2021-04-14,26448
2021-04-15,26460
2021-04-16,26501
2021-04-17,26531
2021-04-18,26546
2021-04-19,26630
2021-04-20,26623
2021-04-21,26711
2021-04-22,26740
2021-04-23,26778
2021-04-24,26812
2021-04-25,26857
2021-04-26,26888
2021-04-27,26929
2021-04-28,27006
2021-04-29,27060
2021-04-30,27092
2021-05-01,27169
2021-05-02,27199
2021-05-03,27224
2021-05-04,27283
2021-05-05,27325
2021-05-06,27384
2021-05-07,27440
2021-05-08,27489
2021-05-09,27548
2021-05-10,27600
2021-05-11,27632
2021-05-12,27625
2021-05-13,27687
2021-05-14,27745
2021-05-15,27848
2021-05-16,27883
2021-05-17,27954
2021-05-18,27941
2021-05-19,27933
2021-05-20,28036
2021-05-21,28086
2021-05-22,28149
2021-05-23,28161
2021-05-24,28174
2021-05-25,28205
2021-05-26,28259
2021-05-27,28373
2021-05-28,28422
2021-05-29,28492
2021-05-30,28513
2021-05-31,28549
2021-06-01,28622
2021-06-02,28576
2021-06-03,28599
2021-06-04,28616
2021-06-05,28574
2021-06-06,28676
2021-06-07,28688
2021-06-08,28670
2021-06-09,28693
2021-06-10,28733
2021-06-11,28748
2021-06-12,28695
2021-06-13,28722
2021-06-14,28777
2021-06-15,28822
2021-06-16,28826
2021-06-17,28839
2021-06-18,28872
2021-06-19,28864
2021-06-20,28834
2021-06-21,28851
2021-06-22,28849
2021-06-23,28836
2021-06-24,28855
2021-06-25,28848
2021-06-26,28839
2021-06-27,28856
2021-06-28,28824
2021-06-29,28834
2021-06-30,28795
2021-07-01,28797
2021-07-02,28712
2021-07-03,28741
2021-07-04,28806
2021-07-05,28822
2021-07-06,28806
2021-07-07,28854
2021-07-08,28836
2021-07-09,28859
2021-07-10,28829
2021-07-11,28784
2021-07-12,28789
2021-07-13,28790
2021-07-14,28811
2021-07-15,28803
2021-07-16,28767
2021-07-17,28761
2021-07-18,28697
2021-07-19,28708
2021-07-20,28760
2021-07-21,28755
2021-07-22,28773
2021-07-23,28796
2021-07-24,28822
2021-07-25,28831
2021-07-26,28821
2021-07-27,28859
2021-07-28,28870
2021-07-29,28880
2021-07-30,28848
2021-07-31,28874
2021-08-01,28869
2021-08-02,28882
2021-08-03,28885
2021-08-04,28884
2021-08-05,28898
2021-08-06,28903
2021-08-07,28890
2021-08-08,28910
2021-08-09,28885
2021-08-10,28935
2021-08-11,28949
2021-08-12,28942
2021-08-13,29016
2021-08-14,29077
2021-08-15,29085
2021-08-16,29063
2021-08-17,29101
2021-08-18,29128
2021-08-19,29097
2021-08-20,29154
2021-08-21,29191
2021-08-22,29174
2021-08-23,29148
2021-08-24,29131
2021-08-25,29114
2021-08-26,29124
2021-08-27,29122
2021-08-28,29115
2021-08-29,29050
2021-08-30,29084
2021-08-31,29097
2021-09-01,29097
2021-09-02,29154
2021-09-03,29178
2021-09-04,29172
2021-09-05,29181
2021-09-06,29216
2021-09-07,29208
2021-09-08,29209
2021-09-09,29246
2021-09-10,29292
2021-09-11,29320
2021-09-12,29311
2021-09-13,29336
2021-09-14,29364
2021-09-15,29377
2021-09-16,29369
2021-09-17,29339
2021-09-18,29330
2021-09-19,29343
2021-09-20,29335
2021-09-21,29384
2021-09-22,29414
2021-09-23,29460
2021-09-24,29541
2021-09-25,29497
2021-09-26,29563
2021-09-27,29575
2021-09-28,29609
2021-09-29,29602
2021-09-30,29649
2021-10-01,29703
2021-10-02,29684
2021-10-03,29684
2021-10-04,29671
2021-10-05,29698
2021-10-06,29732
2021-10-07,29767
2021-10-08,29794
2021-10-09,29799
2021-10-10,29806
2021-10-11,29836
2021-10-12,29826
2021-10-13,29773
2021-10-14,29788
2021-10-15,29770
2021-10-16,29765
2021-10-17,29793
2021-10-18,29816
2021-10-19,29847
2021-10-20,29888
2021-10-21,29907
2021-10-22,29931
2021-10-23,29942
2021-10-24,29946
2021-10-25,29992
2021-10-26,30028
2021-10-27,30042
2021-10-28,30076
2021-10-29,30131
2021-10-30,30158
2021-10-31,30179
2021-11-01,30180
2021-11-02,30214
2021-11-03,30262
2021-11-04,30274
2021-11-05,30263
2021-11-06,30283
2021-11-07,30296
2021-11-08,30315
2021-11-09,30327
2021-11-10,30348
2021-11-11,30379
2021-11-12,30443
2021-11-13,30462
2021-11-14,30522
2021-11-15,30569
2021-11-16,30556
2021-11-17,30575
2021-11-18,30591
2021-11-19,30657
2021-11-20,30692
2021-11-21,30715
2021-11-22,30736
2021-11-23,30736
2021-11-24,30779
2021-11-25,30777
2021-11-26,30810
2021-11-27,30834
2021-11-28,30838
2021-11-29,30838
2021-11-30,30838
2021-12-01,30916
2021-12-02,30894
2021-12-03,30909
2021-12-04,30913
2021-12-05,30943
2021-12-06,30990
2021-12-07,30984
2021-12-08,31006
2021-12-09,31045
2021-12-10,31061
2021-12-11,31073
2021-12-12,31083
2021-12-13,31103
2021-12-14,31138
2021-12-15,31182
2021-12-16,31174
2021-12-17,31191
2021-12-18,31252
2021-12-19,31259
2021-12-20,31334
2021-12-21,31350
2021-12-22,31380
2021-12-23,31395
2021-12-24,31411
2021-12-25,31444
2021-12-26,31463
2021-12-27,31515
2021-12-28,31533
2021-12-29,31615
2021-12-30,31678
2021-12-31,31756
2022-01-01,31756
2022-01-02,31867
2022-01-03,31897
2022-01-04,31932
2022-01-05,31956
2022-01-06,32028
2022-01-07,32134
2022-01-08,32195
2022-01-09,32271
2022-01-10,32350
2022-01-11,32427
2022-01-12,32561
2022-01-13,32634
2022-01-14,32706
2022-01-15,32749
2022-01-16,32812
2022-01-17,32852
2022-01-18,32932
2022-01-19,33002
2022-01-20,33111
2022-01-21,33285
2022-01-22,33344
2022-01-23,33397
2022-01-24,33483
2022-01-25,33581
2022-01-26,33656
2022-01-27,33746
2022-01-28,33787
2022-01-29,33927
2022-01-30,33986
2022-01-31,34052
2022-02-01,34147
2022-02-02,34204
2022-02-03,34307
2022-02-04,34489
2022-02-05,34580
2022-02-06,34690
2022-02-07,34823
2022-02-08,34939
2022-02-09,35049
2022-02-10,35202
2022-02-11,35355
2022-02-12,35486
2022-02-13,35687
2022-02-14,35832
2022-02-15,35937
2022-02-16,36122
2022-02-17,36234
2022-02-18,36409
2022-02-19,36509
2022-02-20,36626
2022-02-21,36697
2022-02-22,36804
2022-02-23,36888
2022-02-24,37062
2022-02-25,37132
2022-02-26,37215
2022-02-27,37279
2022-02-28,37379
2022-03-01,37403
2022-03-02,37380
2022-03-03,37389
2022-03-04,37390
2022-03-05,37441
2022-03-06,37484
2022-03-07,37576
2022-03-08,37588
2022-03-09,37672
2022-03-10,37668
2022-03-11,37690
2022-03-12,37644
2022-03-13,37635
2022-03-14,37575
2022-03-15,37518
2022-03-16,37543
2022-03-17,37546
2022-03-18,37499
2022-03-19,37521
2022-03-20,37457
2022-03-21,37419
2022-03-22,37355
2022-03-23,37387
2022-03-24,37456
2022-03-25,37460
2022-03-26,37389
2022-03-27,37274
2022-03-28,37181
2022-03-29,37148
2022-03-30,37087
2022-03-31,36963
2022-04-01,36945
2022-04-02,36915
2022-04-03,36861
2022-04-04,36934
2022-04-05,36858
2022-04-06,36825
2022-04-07,36812
2022-04-08,36804
2022-04-09,36786
2022-04-10,36684
2022-04-11,36711
2022-04-12,36674
2022-04-13,36601
2022-04-14,36572
2022-04-15,36558
2022-04-16,36493
2022-04-17,36447
2022-04-18,36429
2022-04-19,36419
2022-04-20,36348
2022-04-21,36352
2022-04-22,36340
2022-04-23,36267
2022-04-24,36155
2022-04-25,36118
2022-04-26,36075
2022-04-27,36076
2022-04-28,35978
2022-04-29,35908
2022-04-30,35860
2022-05-01,35768
2022-05-02,35733
2022-05-03,35685
2022-05-04,35583
2022-05-05,35535
2022-05-06,35559
2022-05-07,35471
2022-05-08,35397
2022-05-09,35321
2022-05-10,35321
2022-05-11,35231
2022-05-12,35171
2022-05-13,35159
2022-05-14,35083
2022-05-15,35002
2022-05-16,34901
2022-05-17,34894
2022-05-18,34831
2022-05-19,34728
2022-05-20,34704
2022-05-21,34644
2022-05-22,34584
2022-05-23,34502
2022-05-24,34444
2022-05-25,34360
2022-05-26,34335
2022-05-27,34229
2022-05-28,34162
2022-05-29,34141
2022-05-30,34057
2022-05-31,34064
2022-06-01,33969
2022-06-02,33930
2022-06-03,33926
2022-06-04,33857
2022-06-05,33792
2022-06-06,33741
2022-06-07,33693
2022-06-08,33658
2022-06-09,33599
2022-06-10,33562
2022-06-11,33503
2022-06-12,33410
2022-06-13,33375
2022-06-14,33332
2022-06-15,33274
2022-06-16,33204
2022-06-17,33117
2022-06-18,33062
2022-06-19,32962
2022-06-20,32908
2022-06-21,32835
2022-06-22,32783
2022-06-23,32786
2022-06-24,32709
2022-06-25,32640
2022-06-26,32649
2022-06-27,32629
2022-06-28,32612
2022-06-29,32570
2022-06-30,32524
2022-07-01,32449
2022-07-02,32350
2022-07-03,32295
2022-07-04,32260
2022-07-05,32217
2022-07-06,32162
2022-07-07,32097
2022-07-08,32099
2022-07-09,32022
2022-07-10,31968
2022-07-11,31925
2022-07-12,31894
2022-07-13,31866
2022-07-14,31831
2022-07-15,31823
2022-07-16,31784
2022-07-17,31771
2022-07-18,31739
2022-07-19,31748
2022-07-20,31690
2022-07-21,31694
2022-07-22,31654
2022-07-23,31579
2022-07-24,31610
2022-07-25,31573
2022-07-26,31416
2022-07-27,31434
2022-07-28,31417
2022-07-29,31358
2022-07-30,31329
2022-07-31,31291
2022-08-01,31332
2022-08-02,31321
2022-08-03,31260
2022-08-04,31249
2022-08-05,31203
2022-08-06,31197
2022-08-07,31169
2022-08-08,31137
2022-08-09,31128
2022-08-10,31116
2022-08-11,31110
2022-08-12,31059
2022-08-13,31010
2022-08-14,30975
2022-08-15,30961
2022-08-16,30843
2022-08-17,30838
2022-08-18,30811
2022-08-19,30844
2022-08-20,30834
2022-08-21,30779
2022-08-22,30747
2022-08-23,30739
2022-08-24,30648
2022-08-25,30634
2022-08-26,30589
2022-08-27,30549
2022-08-28,30513
2022-08-29,30422
2022-08-30,30391
2022-08-31,30360
2022-09-01,30359
2022-09-02,30347
2022-09-03,30317
2022-09-04,30260
2022-09-05,30251
2022-09-06,30212
2022-09-07,30173
2022-09-08,30142
2022-09-09,30108
2022-09-10,30074
2022-09-11,30073
2022-09-12,30017
2022-09-13,29998
2022-09-14,29953
2022-09-15,29960
2022-09-16,29972
2022-09-17,29940
2022-09-18,29925
2022-09-19,29916
2022-09-20,29895
2022-09-21,29879
2022-09-22,29867
2022-09-23,29893
2022-09-24,29853
2022-09-25,29823
2022-09-26,29801
2022-09-27,29807
2022-09-28,29771
2022-09-29,29773
2022-09-30,29762
2022-10-01,29729
2022-10-02,29703
2022-10-03,29689
2022-10-04,29631
2022-10-05,29616
2022-10-06,29589
2022-10-07,29606
2022-10-08,29577
2022-10-09,29534
2022-10-10,29498
2022-10-11,29449
2022-10-12,29429
2022-10-13,29397
2022-10-14,29373
2022-10-15,29361
